WL,Power
1527.055000,-77.556044
1527.060000,-79.240484
1527.065000,-80.000000
1527.070000,-80.000000
1527.075000,-80.000000
1527.080000,-80.000000
1527.085000,-80.000000
1527.090000,-80.000000
1527.095000,-80.000000
1527.100000,-80.000000
1527.105000,-80.000000
1527.110000,-75.300848
1527.115000,-70.912914
1527.120000,-71.252723
1527.125000,-70.497351
1527.130000,-79.827837
1527.135000,-72.941331
1527.140000,-80.000000
1527.145000,-80.000000
1527.150000,-77.785606
1527.155000,-78.351187
1527.160000,-80.000000
1527.165000,-79.514609
1527.170000,-73.133489
1527.175000,-76.015686
1527.180000,-70.141056
1527.185000,-72.337509
1527.190000,-75.240431
1527.195000,-78.455654
1527.200000,-79.552093
1527.205000,-74.621174
1527.210000,-77.364299
1527.215000,-79.760391
1527.220000,-80.000000
1527.225000,-80.000000
1527.230000,-80.000000
1527.235000,-80.000000
1527.240000,-78.671000
1527.245000,-76.169352
1527.250000,-79.840855
1527.255000,-71.883621
1527.260000,-71.536643
1527.265000,-75.912782
1527.270000,-80.000000
1527.275000,-78.102376
1527.280000,-70.976802
1527.285000,-70.881969
1527.290000,-79.155562
1527.295000,-80.000000
1527.300000,-80.000000
1527.305000,-80.000000
1527.310000,-80.000000
1527.315000,-80.000000
1527.320000,-80.000000
1527.325000,-80.000000
1527.330000,-80.000000
1527.335000,-74.801075
1527.340000,-80.000000
1527.345000,-80.000000
1527.350000,-80.000000
1527.355000,-74.975736
1527.360000,-77.953077
1527.365000,-80.000000
1527.370000,-80.000000
1527.375000,-80.000000
1527.380000,-80.000000
1527.385000,-80.000000
1527.390000,-80.000000
1527.395000,-78.669467
1527.400000,-73.041858
1527.405000,-80.000000
1527.410000,-80.000000
1527.415000,-80.000000
1527.420000,-80.000000
1527.425000,-80.000000
1527.430000,-80.000000
1527.435000,-79.750919
1527.440000,-72.859434
1527.445000,-79.033321
1527.450000,-70.930884
1527.455000,-78.414490
1527.460000,-77.789957
1527.465000,-79.432310
1527.470000,-80.000000
1527.475000,-80.000000
1527.480000,-80.000000
1527.485000,-80.000000
