WL,Power
1526.820000,-80.000000
1526.825000,-73.895044
1526.830000,-80.000000
1526.835000,-80.000000
1526.840000,-80.000000
1526.845000,-80.000000
1526.850000,-79.506079
1526.855000,-71.474235
1526.860000,-73.250557
1526.865000,-78.834585
1526.870000,-80.000000
1526.875000,-80.000000
1526.880000,-80.000000
1526.885000,-80.000000
1526.890000,-80.000000
1526.895000,-80.000000
1526.900000,-74.551514
1526.905000,-70.616497
1526.910000,-80.000000
1526.915000,-80.000000
1526.920000,-72.158313
1526.925000,-69.559630
1526.930000,-71.680728
1526.935000,-76.312469
1526.940000,-80.000000
1526.945000,-80.000000
1526.950000,-80.000000
1526.955000,-78.464808
1526.960000,-73.813745
1526.965000,-76.167637
1526.970000,-74.981430
1526.975000,-80.000000
1526.980000,-80.000000
1526.985000,-74.681099
1526.990000,-80.000000
1526.995000,-80.000000
1527.000000,-75.280173
1527.005000,-77.590178
1527.010000,-80.000000
1527.015000,-78.028697
1527.020000,-80.000000
1527.025000,-80.000000
1527.030000,-79.710053
1527.035000,-77.964344
1527.040000,-79.960085
1527.045000,-80.000000
1527.050000,-80.000000
1527.055000,-80.000000
1527.060000,-80.000000
1527.065000,-80.000000
1527.070000,-80.000000
1527.075000,-75.724000
1527.080000,-73.061459
1527.085000,-80.000000
1527.090000,-80.000000
1527.095000,-80.000000
1527.100000,-79.875099
1527.105000,-76.997562
1527.110000,-80.000000
1527.115000,-80.000000
1527.120000,-79.722614
1527.125000,-80.000000
1527.130000,-79.970491
1527.135000,-79.771927
1527.140000,-80.000000
1527.145000,-79.311368
1527.150000,-79.311368
1527.155000,-80.000000
1527.160000,-80.000000
1527.165000,-80.000000
1527.170000,-80.000000
1527.175000,-80.000000
1527.180000,-80.000000
1527.185000,-80.000000
1527.190000,-80.000000
1527.195000,-80.000000
1527.200000,-79.857922
1527.205000,-79.119193
1527.210000,-80.000000
1527.215000,-80.000000
1527.220000,-80.000000
1527.225000,-80.000000
1527.230000,-80.000000
1527.235000,-80.000000
1527.240000,-80.000000
1527.245000,-80.000000
1527.250000,-80.000000
1527.255000,-80.000000
1527.260000,-80.000000
1527.265000,-78.883738
1527.270000,-78.613485
1527.275000,-80.000000
1527.280000,-79.136145
1527.285000,-74.176978
1527.290000,-79.776038
1527.295000,-80.000000
1527.300000,-80.000000
1527.305000,-80.000000
1527.310000,-80.000000
1527.315000,-79.797295
1527.320000,-79.926408
1527.325000,-80.000000
1527.330000,-80.000000
1527.335000,-80.000000
1527.340000,-80.000000
1527.345000,-80.000000
1527.350000,-80.000000
1527.355000,-80.000000
1527.360000,-80.000000
1527.365000,-80.000000
1527.370000,-80.000000
1527.375000,-80.000000
1527.380000,-80.000000
1527.385000,-80.000000
1527.390000,-80.000000
1527.395000,-79.326512
1527.400000,-75.870705
1527.405000,-70.852080
1527.410000,-67.102092
1527.415000,-69.056042
1527.420000,-71.646858
1527.425000,-69.578711
1527.430000,-79.210366
1527.435000,-80.000000
1527.440000,-80.000000
1527.445000,-80.000000
1527.450000,-80.000000
1527.455000,-80.000000
1527.460000,-80.000000
1527.465000,-80.000000
1527.470000,-80.000000
1527.475000,-79.171557
1527.480000,-79.852002
1527.485000,-80.000000
1527.490000,-75.226393
1527.495000,-79.851655
1527.500000,-73.934319
1527.505000,-78.483580
1527.510000,-75.401290
1527.515000,-80.000000
1527.520000,-80.000000
1527.525000,-75.283711
1527.530000,-78.697979
1527.535000,-80.000000
1527.540000,-80.000000
1527.545000,-78.257730
1527.550000,-75.265055
1527.555000,-80.000000
1527.560000,-78.827233
1527.565000,-77.050438
1527.570000,-80.000000
1527.575000,-79.680037
1527.580000,-76.480404
1527.585000,-79.567769
1527.590000,-80.000000
1527.595000,-80.000000
1527.600000,-80.000000
1527.605000,-80.000000
1527.610000,-80.000000
1527.615000,-80.000000
1527.620000,-80.000000
1527.625000,-80.000000
1527.630000,-76.114640
1527.635000,-73.086739
1527.640000,-80.000000
1527.645000,-80.000000
1527.650000,-80.000000
1527.655000,-80.000000
1527.660000,-80.000000
1527.665000,-75.669734
1527.670000,-71.257570
1527.675000,-73.290083
1527.680000,-74.813102
1527.685000,-78.719182
1527.690000,-71.748844
1527.695000,-73.351031
1527.700000,-80.000000
1527.705000,-75.774199
1527.710000,-78.231248
1527.715000,-75.223850
1527.720000,-77.668784
1527.725000,-80.000000
1527.730000,-79.281423
1527.735000,-76.726074
1527.740000,-80.000000
1527.745000,-80.000000
1527.750000,-76.899484
1527.755000,-74.790857
1527.760000,-79.836832
1527.765000,-80.000000
1527.770000,-80.000000
1527.775000,-80.000000
1527.780000,-80.000000
1527.785000,-79.337263
1527.790000,-77.939652
1527.795000,-78.654038
1527.800000,-79.974783
1527.805000,-79.722614
1527.810000,-79.989331
1527.815000,-80.000000
1527.820000,-79.436643
1527.825000,-71.887657
1527.830000,-80.000000
1527.835000,-80.000000
1527.840000,-80.000000
1527.845000,-80.000000
1527.850000,-80.000000
1527.855000,-78.724914
1527.860000,-73.341218
1527.865000,-79.268228
1527.870000,-78.780381
1527.875000,-80.000000
1527.880000,-73.458772
1527.885000,-79.799041
1527.890000,-80.000000
1527.895000,-80.000000
1527.900000,-80.000000
1527.905000,-80.000000
1527.910000,-80.000000
1527.915000,-80.000000
1527.920000,-80.000000
1527.925000,-80.000000
1527.930000,-77.918310
1527.935000,-78.694213
1527.940000,-80.000000
1527.945000,-75.732888
1527.950000,-70.936066
1527.955000,-80.000000
1527.960000,-80.000000
1527.965000,-80.000000
1527.970000,-74.776818
1527.975000,-75.704818
1527.980000,-80.000000
1527.985000,-80.000000
1527.990000,-80.000000
1527.995000,-80.000000
1528.000000,-80.000000
1528.005000,-80.000000
1528.010000,-80.000000
1528.015000,-80.000000
1528.020000,-78.725251
1528.025000,-76.175754
1528.030000,-80.000000
1528.035000,-80.000000
1528.040000,-80.000000
1528.045000,-80.000000
1528.050000,-80.000000
1528.055000,-80.000000
1528.060000,-80.000000
1528.065000,-80.000000
1528.070000,-80.000000
1528.075000,-80.000000
1528.080000,-74.568719
1528.085000,-80.000000
1528.090000,-80.000000
1528.095000,-80.000000
1528.100000,-80.000000
1528.105000,-80.000000
1528.110000,-78.205696
1528.115000,-78.205696
1528.120000,-76.477480
1528.125000,-75.362579
1528.130000,-76.263863
1528.135000,-72.993832
1528.140000,-80.000000
1528.145000,-80.000000
1528.150000,-79.586571
1528.155000,-72.966608
1528.160000,-79.601883
1528.165000,-80.000000
1528.170000,-80.000000
1528.175000,-80.000000
1528.180000,-80.000000
1528.185000,-80.000000
1528.190000,-80.000000
1528.195000,-75.877933
1528.200000,-69.494456
1528.205000,-79.908225
1528.210000,-76.218113
1528.215000,-80.000000
1528.220000,-80.000000
1528.225000,-80.000000
1528.230000,-80.000000
1528.235000,-80.000000
1528.240000,-80.000000
1528.245000,-80.000000
1528.250000,-80.000000
