WL,Power
1525.745000,-80.000000
1525.750000,-80.000000
1525.755000,-80.000000
1525.760000,-78.167356
1525.765000,-74.352228
1525.770000,-80.000000
1525.775000,-80.000000
1525.780000,-80.000000
1525.785000,-75.692157
1525.790000,-78.505442
1525.795000,-75.102339
1525.800000,-74.508683
1525.805000,-80.000000
1525.810000,-80.000000
1525.815000,-80.000000
1525.820000,-80.000000
1525.825000,-80.000000
1525.830000,-80.000000
1525.835000,-80.000000
1525.840000,-80.000000
1525.845000,-80.000000
1525.850000,-80.000000
1525.855000,-80.000000
1525.860000,-80.000000
1525.865000,-80.000000
1525.870000,-80.000000
1525.875000,-80.000000
1525.880000,-78.947159
1525.885000,-79.451645
1525.890000,-74.726993
1525.895000,-79.833564
1525.900000,-80.000000
1525.905000,-77.342855
1525.910000,-77.469385
1525.915000,-80.000000
1525.920000,-79.054351
1525.925000,-70.771812
1525.930000,-80.000000
1525.935000,-80.000000
1525.940000,-80.000000
1525.945000,-80.000000
1525.950000,-80.000000
1525.955000,-80.000000
1525.960000,-80.000000
1525.965000,-80.000000
1525.970000,-80.000000
1525.975000,-80.000000
1525.980000,-80.000000
1525.985000,-80.000000
1525.990000,-80.000000
1525.995000,-77.778196
1526.000000,-76.151640
1526.005000,-78.427232
1526.010000,-80.000000
1526.015000,-80.000000
1526.020000,-80.000000
1526.025000,-77.847791
1526.030000,-77.041387
1526.035000,-79.160681
1526.040000,-80.000000
1526.045000,-80.000000
1526.050000,-80.000000
1526.055000,-80.000000
1526.060000,-73.847066
1526.065000,-79.659850
1526.070000,-80.000000
1526.075000,-80.000000
1526.080000,-80.000000
1526.085000,-80.000000
1526.090000,-80.000000
1526.095000,-80.000000
1526.100000,-80.000000
1526.105000,-80.000000
1526.110000,-79.552729
1526.115000,-77.853101
1526.120000,-80.000000
1526.125000,-79.280595
1526.130000,-76.554998
1526.135000,-80.000000
1526.140000,-80.000000
1526.145000,-80.000000
1526.150000,-80.000000
1526.155000,-80.000000
1526.160000,-76.098129
1526.165000,-71.098344
1526.170000,-73.523086
1526.175000,-79.306045
1526.180000,-80.000000
1526.185000,-80.000000
1526.190000,-80.000000
1526.195000,-80.000000
1526.200000,-80.000000
1526.205000,-80.000000
1526.210000,-80.000000
1526.215000,-75.969568
1526.220000,-79.302425
1526.225000,-80.000000
1526.230000,-80.000000
1526.235000,-80.000000
1526.240000,-80.000000
1526.245000,-80.000000
1526.250000,-80.000000
1526.255000,-79.711180
1526.260000,-73.307532
1526.265000,-73.310834
1526.270000,-77.187449
1526.275000,-80.000000
1526.280000,-80.000000
1526.285000,-80.000000
1526.290000,-80.000000
1526.295000,-80.000000
1526.300000,-80.000000
1526.305000,-80.000000
1526.310000,-80.000000
1526.315000,-74.038573
1526.320000,-76.346222
1526.325000,-80.000000
1526.330000,-80.000000
1526.335000,-80.000000
1526.340000,-80.000000
1526.345000,-80.000000
1526.350000,-80.000000
1526.355000,-80.000000
1526.360000,-80.000000
1526.365000,-79.615164
1526.370000,-75.004983
1526.375000,-80.000000
1526.380000,-80.000000
1526.385000,-80.000000
1526.390000,-80.000000
1526.395000,-79.827585
1526.400000,-71.206837
1526.405000,-73.647543
1526.410000,-79.518859
1526.415000,-80.000000
1526.420000,-80.000000
1526.425000,-80.000000
1526.430000,-80.000000
1526.435000,-80.000000
1526.440000,-80.000000
1526.445000,-74.154668
1526.450000,-74.886384
1526.455000,-80.000000
1526.460000,-79.285847
1526.465000,-75.924672
1526.470000,-80.000000
1526.475000,-80.000000
1526.480000,-80.000000
1526.485000,-80.000000
1526.490000,-80.000000
1526.495000,-80.000000
1526.500000,-80.000000
1526.505000,-80.000000
1526.510000,-80.000000
1526.515000,-80.000000
1526.520000,-80.000000
1526.525000,-80.000000
1526.530000,-80.000000
1526.535000,-79.590634
1526.540000,-77.316377
1526.545000,-79.516068
1526.550000,-80.000000
1526.555000,-80.000000
1526.560000,-80.000000
1526.565000,-80.000000
1526.570000,-80.000000
1526.575000,-80.000000
1526.580000,-80.000000
1526.585000,-76.344056
1526.590000,-70.169127
1526.595000,-71.364033
1526.600000,-77.233441
1526.605000,-80.000000
1526.610000,-80.000000
1526.615000,-80.000000
